o,d,mode,component,value,unit,status,source
207,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,201,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,202,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,203,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,204,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,205,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,206,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,207,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,208,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,209,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,210,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
208,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
208,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,201,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,202,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,203,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,204,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,205,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,206,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,207,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,208,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,209,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,210,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
209,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
209,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,201,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,202,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,203,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,204,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,205,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,206,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,207,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,208,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,209,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,210,lrt_all_ground,wait,3.000,min,assumed,headway 6 min (plan) / 2
210,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
210,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
211,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
212,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
213,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
214,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
215,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,216,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,217,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,101,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,102,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,103,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,104,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,301,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,302,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,303,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
216,304,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,201,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,202,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,203,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,204,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,205,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,206,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,207,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,208,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,209,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,210,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,211,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,212,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,213,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,214,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
217,215,lrt_all_ground,wait,,min,missing,headway 6 min (plan) / 2
